fecha,tipo,nro_sesion,nro_reunion,url
09-04-2014,ORDINARIA,02,05,https://www.senado.gov.ar/parlamentario/sesiones/09-04-2014/05/downloadTac
26-03-2014,ESPECIAL,02,04,https://www.senado.gov.ar/parlamentario/sesiones/26-03-2014/04/downloadTac
12-03-2014,ORDINARIA,01,02,https://www.senado.gov.ar/parlamentario/sesiones/12-03-2014/02/downloadTac
12-03-2014,INFORMATIVA ESPECIAL,01,03,https://www.senado.gov.ar/parlamentario/sesiones/12-03-2014/03/downloadTac
01-03-2014,ASAMBLEA,00,00,https://www.senado.gov.ar/parlamentario/sesiones/01-03-2014/00/downloadTac
28-02-2014,PREPARATORIA,00,01,https://www.senado.gov.ar/parlamentario/sesiones/28-02-2014/01/downloadTac
18-12-2013,EXTRAORDINARIA,01,21,https://www.senado.gov.ar/parlamentario/sesiones/18-12-2013/21/downloadTac
04-12-2013,ORDINARIA,10,20,https://www.senado.gov.ar/parlamentario/sesiones/04-12-2013/20/downloadTac
27-11-2013,ESPECIAL,08,18,https://www.senado.gov.ar/parlamentario/sesiones/27-11-2013/18/downloadTac
27-11-2013,ESPECIAL,09,19,https://www.senado.gov.ar/parlamentario/sesiones/27-11-2013/19/downloadTac
13-11-2013,ORDINARIA,09,17,https://www.senado.gov.ar/parlamentario/sesiones/13-11-2013/17/downloadTac
09-10-2013,ESPECIAL,07,16,https://www.senado.gov.ar/parlamentario/sesiones/09-10-2013/16/downloadTac
12-09-2013,ORDINARIA,08,15,https://www.senado.gov.ar/parlamentario/sesiones/12-09-2013/15/downloadTac
04-09-2013,ORDINARIA,07,14,https://www.senado.gov.ar/parlamentario/sesiones/04-09-2013/14/downloadTac
31-07-2013,ESPECIAL,06,13,https://www.senado.gov.ar/parlamentario/sesiones/31-07-2013/13/downloadTac
03-07-2013,ORDINARIA,06,12,https://www.senado.gov.ar/parlamentario/sesiones/03-07-2013/12/downloadTac
26-06-2013,ORDINARIA,05,11,https://www.senado.gov.ar/parlamentario/sesiones/26-06-2013/11/downloadTac
05-06-2013,ORDINARIA,04,09,https://www.senado.gov.ar/parlamentario/sesiones/05-06-2013/09/downloadTac
05-06-2013,INFORMATIVA ESPECIAL,05,10,https://www.senado.gov.ar/parlamentario/sesiones/05-06-2013/10/downloadTac
22-05-2013,ORDINARIA,03,08,https://www.senado.gov.ar/parlamentario/sesiones/22-05-2013/08/downloadTac
08-05-2013,ESPECIAL,04,07,https://www.senado.gov.ar/parlamentario/sesiones/08-05-2013/07/downloadTac
24-04-2013,ORDINARIA,02,06,https://www.senado.gov.ar/parlamentario/sesiones/24-04-2013/06/downloadTac
18-04-2013,ESPECIAL,03,05,https://www.senado.gov.ar/parlamentario/sesiones/18-04-2013/05/downloadTac
17-04-2013,ESPECIAL,02,04,https://www.senado.gov.ar/parlamentario/sesiones/17-04-2013/04/downloadTac
20-03-2013,ORDINARIA,01,03,https://www.senado.gov.ar/parlamentario/sesiones/20-03-2013/03/downloadTac
13-03-2013,ESPECIAL,01,02,https://www.senado.gov.ar/parlamentario/sesiones/13-03-2013/02/downloadTac
01-03-2013,ASAMBLEA,00,00,https://www.senado.gov.ar/parlamentario/sesiones/01-03-2013/00/downloadTac
28-02-2013,PREPARATORIA,00,01,https://www.senado.gov.ar/parlamentario/sesiones/28-02-2013/01/downloadTac
21-02-2013,EXTRAORDINARIA,02,24,https://www.senado.gov.ar/parlamentario/sesiones/21-02-2013/24/downloadTac
19-12-2012,EXTRAORDINARIA,01,23,https://www.senado.gov.ar/parlamentario/sesiones/19-12-2012/23/downloadTac
29-11-2012,ORDINARIA,16,22,https://www.senado.gov.ar/parlamentario/sesiones/29-11-2012/22/downloadTac
28-11-2012,ORDINARIA,15,21,https://www.senado.gov.ar/parlamentario/sesiones/28-11-2012/21/downloadTac
27-11-2012,ASAMBLEA,00,00,https://www.senado.gov.ar/parlamentario/sesiones/27-11-2012/00/downloadTac
14-11-2012,ORDINARIA,14,20,https://www.senado.gov.ar/parlamentario/sesiones/14-11-2012/20/downloadTac
31-10-2012,ORDINARIA,13,19,https://www.senado.gov.ar/parlamentario/sesiones/31-10-2012/19/downloadTac
25-10-2012,ESPECIAL,05,18,https://www.senado.gov.ar/parlamentario/sesiones/25-10-2012/18/downloadTac
17-10-2012,ORDINARIA,12,17,https://www.senado.gov.ar/parlamentario/sesiones/17-10-2012/17/downloadTac
03-10-2012,ORDINARIA,11,16,https://www.senado.gov.ar/parlamentario/sesiones/03-10-2012/16/downloadTac
12-09-2012,ORDINARIA,10,15,https://www.senado.gov.ar/parlamentario/sesiones/12-09-2012/15/downloadTac
05-09-2012,ORDINARIA,09,14,https://www.senado.gov.ar/parlamentario/sesiones/05-09-2012/14/downloadTac
16-08-2012,ESPECIAL,04,13,https://www.senado.gov.ar/parlamentario/sesiones/16-08-2012/13/downloadTac
15-08-2012,ORDINARIA,08,12,https://www.senado.gov.ar/parlamentario/sesiones/15-08-2012/12/downloadTac
11-07-2012,ORDINARIA,07,11,https://www.senado.gov.ar/parlamentario/sesiones/11-07-2012/11/downloadTac
04-07-2012,ORDINARIA,06,10,https://www.senado.gov.ar/parlamentario/sesiones/04-07-2012/10/downloadTac
25-06-2012,ESPECIAL,03,09,https://www.senado.gov.ar/parlamentario/sesiones/25-06-2012/09/downloadTac
30-05-2012,INFORMATIVA ESPECIAL,02,08,https://www.senado.gov.ar/parlamentario/sesiones/30-05-2012/08/downloadTac
30-05-2012,ORDINARIA,05,07,https://www.senado.gov.ar/parlamentario/sesiones/30-05-2012/07/downloadTac
16-05-2012,ORDINARIA,04,06,https://www.senado.gov.ar/parlamentario/sesiones/16-05-2012/06/downloadTac
09-05-2012,ORDINARIA,03,05,https://www.senado.gov.ar/parlamentario/sesiones/09-05-2012/05/downloadTac
25-04-2012,ESPECIAL,01,04,https://www.senado.gov.ar/parlamentario/sesiones/25-04-2012/04/downloadTac
21-03-2012,ORDINARIA,02,03,https://www.senado.gov.ar/parlamentario/sesiones/21-03-2012/03/downloadTac
14-03-2012,ORDINARIA,01,02,https://www.senado.gov.ar/parlamentario/sesiones/14-03-2012/02/downloadTac
01-03-2012,ASAMBLEA,00,00,https://www.senado.gov.ar/parlamentario/sesiones/01-03-2012/00/downloadTac
29-02-2012,PREPARATORIA,00,01,https://www.senado.gov.ar/parlamentario/sesiones/29-02-2012/01/downloadTac
22-12-2011,EXTRAORDINARIA,02,17,https://www.senado.gov.ar/parlamentario/sesiones/22-12-2011/17/downloadTac
21-12-2011,EXTRAORDINARIA,02,16,https://www.senado.gov.ar/parlamentario/sesiones/21-12-2011/16/downloadTac
14-12-2011,EXTRAORDINARIA,01,15,https://www.senado.gov.ar/parlamentario/sesiones/14-12-2011/15/downloadTac
10-12-2011,ASAMBLEA,00,00,https://www.senado.gov.ar/parlamentario/sesiones/10-12-2011/00/downloadTac
01-12-2011,ASAMBLEA,00,00,https://www.senado.gov.ar/parlamentario/sesiones/01-12-2011/00/downloadTac
30-11-2011,ESPECIAL,02,13,https://www.senado.gov.ar/parlamentario/sesiones/30-11-2011/13/downloadTac
30-11-2011,ORDINARIA,10,14,https://www.senado.gov.ar/parlamentario/sesiones/30-11-2011/14/downloadTac
02-11-2011,ORDINARIA,09,12,https://www.senado.gov.ar/parlamentario/sesiones/02-11-2011/12/downloadTac
28-09-2011,EN MINORÍA,00,11,https://www.senado.gov.ar/parlamentario/sesiones/28-09-2011/11/downloadTac
31-08-2011,ORDINARIA,08,10,https://www.senado.gov.ar/parlamentario/sesiones/31-08-2011/10/downloadTac
27-07-2011,ORDINARIA,07,09,https://www.senado.gov.ar/parlamentario/sesiones/27-07-2011/09/downloadTac
29-06-2011,ORDINARIA,06,08,https://www.senado.gov.ar/parlamentario/sesiones/29-06-2011/08/downloadTac
01-06-2011,ORDINARIA,05,07,https://www.senado.gov.ar/parlamentario/sesiones/01-06-2011/07/downloadTac
11-05-2011,INFORMATIVA ESPECIAL,01,06,https://www.senado.gov.ar/parlamentario/sesiones/11-05-2011/06/downloadTac
04-05-2011,ORDINARIA,04,05,https://www.senado.gov.ar/parlamentario/sesiones/04-05-2011/05/downloadTac
13-04-2011,ORDINARIA,03,04,https://www.senado.gov.ar/parlamentario/sesiones/13-04-2011/04/downloadTac
30-03-2011,ORDINARIA,02,03,https://www.senado.gov.ar/parlamentario/sesiones/30-03-2011/03/downloadTac
16-03-2011,ORDINARIA,01,02,https://www.senado.gov.ar/parlamentario/sesiones/16-03-2011/02/downloadTac
01-03-2011,ASAMBLEA,00,00,https://www.senado.gov.ar/parlamentario/sesiones/01-03-2011/00/downloadTac
28-02-2011,PREPARATORIA,00,01,https://www.senado.gov.ar/parlamentario/sesiones/28-02-2011/01/downloadTac
22-12-2010,ESPECIAL,02,25,https://www.senado.gov.ar/parlamentario/sesiones/22-12-2010/25/downloadTac
15-12-2010,EXTRAORDINARIA,01,24,https://www.senado.gov.ar/parlamentario/sesiones/15-12-2010/24/downloadTac
24-11-2010,ORDINARIA,17,23,https://www.senado.gov.ar/parlamentario/sesiones/24-11-2010/23/downloadTac
10-11-2010,EN MINORÍA,00,22,https://www.senado.gov.ar/parlamentario/sesiones/10-11-2010/22/downloadTac
03-11-2010,ORDINARIA,16,21,https://www.senado.gov.ar/parlamentario/sesiones/03-11-2010/21/downloadTac
20-10-2010,ORDINARIA,15,20,https://www.senado.gov.ar/parlamentario/sesiones/20-10-2010/20/downloadTac
13-10-2010,ORDINARIA,14,19,https://www.senado.gov.ar/parlamentario/sesiones/13-10-2010/19/downloadTac
29-09-2010,ORDINARIA,13,18,https://www.senado.gov.ar/parlamentario/sesiones/29-09-2010/18/downloadTac
08-09-2010,ORDINARIA,12,17,https://www.senado.gov.ar/parlamentario/sesiones/08-09-2010/17/downloadTac
25-08-2010,ORDINARIA,11,16,https://www.senado.gov.ar/parlamentario/sesiones/25-08-2010/16/downloadTac
11-08-2010,ORDINARIA,10,15,https://www.senado.gov.ar/parlamentario/sesiones/11-08-2010/15/downloadTac
14-07-2010,ORDINARIA,09,14,https://www.senado.gov.ar/parlamentario/sesiones/14-07-2010/14/downloadTac
30-06-2010,ORDINARIA,08,13,https://www.senado.gov.ar/parlamentario/sesiones/30-06-2010/13/downloadTac
09-06-2010,ORDINARIA,07,12,https://www.senado.gov.ar/parlamentario/sesiones/09-06-2010/12/downloadTac
02-06-2010,ORDINARIA,06,10,https://www.senado.gov.ar/parlamentario/sesiones/02-06-2010/10/downloadTac
02-06-2010,INFORMATIVA ESPECIAL,01,11,https://www.senado.gov.ar/parlamentario/sesiones/02-06-2010/11/downloadTac
19-05-2010,ORDINARIA,05,09,https://www.senado.gov.ar/parlamentario/sesiones/19-05-2010/09/downloadTac
05-05-2010,ORDINARIA,04,08,https://www.senado.gov.ar/parlamentario/sesiones/05-05-2010/08/downloadTac
28-04-2010,ORDINARIA,03,07,https://www.senado.gov.ar/parlamentario/sesiones/28-04-2010/07/downloadTac
14-04-2010,ORDINARIA,02,06,https://www.senado.gov.ar/parlamentario/sesiones/14-04-2010/06/downloadTac
07-04-2010,EN MINORÍA,00,05,https://www.senado.gov.ar/parlamentario/sesiones/07-04-2010/05/downloadTac
17-03-2010,EN MINORÍA,00,04,https://www.senado.gov.ar/parlamentario/sesiones/17-03-2010/04/downloadTac
11-03-2010,EN MINORÍA,00,03,https://www.senado.gov.ar/parlamentario/sesiones/11-03-2010/03/downloadTac
03-03-2010,ORDINARIA,01,02,https://www.senado.gov.ar/parlamentario/sesiones/03-03-2010/02/downloadTac
01-03-2010,ASAMBLEA,00,00,https://www.senado.gov.ar/parlamentario/sesiones/01-03-2010/00/downloadTac
24-02-2010,PREPARATORIA,00,01,https://www.senado.gov.ar/parlamentario/sesiones/24-02-2010/01/downloadTac
02-12-2009,ORDINARIA,15,20,https://www.senado.gov.ar/parlamentario/sesiones/02-12-2009/20/downloadTac
26-11-2009,ESPECIAL,03,19,https://www.senado.gov.ar/parlamentario/sesiones/26-11-2009/19/downloadTac
25-11-2009,ORDINARIA,14,18,https://www.senado.gov.ar/parlamentario/sesiones/25-11-2009/18/downloadTac
18-11-2009,ORDINARIA,13,17,https://www.senado.gov.ar/parlamentario/sesiones/18-11-2009/17/downloadTac
11-11-2009,ORDINARIA,12,16,https://www.senado.gov.ar/parlamentario/sesiones/11-11-2009/16/downloadTac
28-10-2009,ORDINARIA,11,15,https://www.senado.gov.ar/parlamentario/sesiones/28-10-2009/15/downloadTac
21-10-2009,ORDINARIA,10,14,https://www.senado.gov.ar/parlamentario/sesiones/21-10-2009/14/downloadTac
09-10-2009,ESPECIAL,02,13,https://www.senado.gov.ar/parlamentario/sesiones/09-10-2009/13/downloadTac
23-09-2009,ORDINARIA,09,12,https://www.senado.gov.ar/parlamentario/sesiones/23-09-2009/12/downloadTac
09-09-2009,INFORMATIVA ESPECIAL,01,11,https://www.senado.gov.ar/parlamentario/sesiones/09-09-2009/11/downloadTac
09-09-2009,ORDINARIA,08,10,https://www.senado.gov.ar/parlamentario/sesiones/09-09-2009/10/downloadTac
02-09-2009,EN MINORÍA,00,09,https://www.senado.gov.ar/parlamentario/sesiones/02-09-2009/09/downloadTac
20-08-2009,ORDINARIA,07,08,https://www.senado.gov.ar/parlamentario/sesiones/20-08-2009/08/downloadTac
05-08-2009,ORDINARIA,06,07,https://www.senado.gov.ar/parlamentario/sesiones/05-08-2009/07/downloadTac
08-07-2009,ORDINARIA,05,06,https://www.senado.gov.ar/parlamentario/sesiones/08-07-2009/06/downloadTac
13-05-2009,ORDINARIA,04,05,https://www.senado.gov.ar/parlamentario/sesiones/13-05-2009/05/downloadTac
15-04-2009,ORDINARIA,03,04,https://www.senado.gov.ar/parlamentario/sesiones/15-04-2009/04/downloadTac
26-03-2009,ORDINARIA,02,03,https://www.senado.gov.ar/parlamentario/sesiones/26-03-2009/03/downloadTac
04-03-2009,ORDINARIA,01,02,https://www.senado.gov.ar/parlamentario/sesiones/04-03-2009/02/downloadTac
01-03-2009,ASAMBLEA,00,00,https://www.senado.gov.ar/parlamentario/sesiones/01-03-2009/00/downloadTac
27-02-2009,PREPARATORIA,00,01,https://www.senado.gov.ar/parlamentario/sesiones/27-02-2009/01/downloadTac
18-12-2008,ORDINARIA,22,24,https://www.senado.gov.ar/parlamentario/sesiones/18-12-2008/24/downloadTac
17-12-2008,ORDINARIA,21,23,https://www.senado.gov.ar/parlamentario/sesiones/17-12-2008/23/downloadTac
10-12-2008,ORDINARIA,20,22,https://www.senado.gov.ar/parlamentario/sesiones/10-12-2008/22/downloadTac
26-11-2008,ORDINARIA,19,21,https://www.senado.gov.ar/parlamentario/sesiones/26-11-2008/21/downloadTac
25-11-2008,ASAMBLEA,00,00,https://www.senado.gov.ar/parlamentario/sesiones/25-11-2008/00/downloadTac
20-11-2008,ORDINARIA,18,20,https://www.senado.gov.ar/parlamentario/sesiones/20-11-2008/20/downloadTac
05-11-2008,ORDINARIA,17,19,https://www.senado.gov.ar/parlamentario/sesiones/05-11-2008/19/downloadTac
22-10-2008,ORDINARIA,16,18,https://www.senado.gov.ar/parlamentario/sesiones/22-10-2008/18/downloadTac
01-10-2008,ORDINARIA,15,17,https://www.senado.gov.ar/parlamentario/sesiones/01-10-2008/17/downloadTac
24-09-2008,ORDINARIA,14,16,https://www.senado.gov.ar/parlamentario/sesiones/24-09-2008/16/downloadTac
10-09-2008,ORDINARIA,13,15,https://www.senado.gov.ar/parlamentario/sesiones/10-09-2008/15/downloadTac
03-09-2008,ORDINARIA,12,14,https://www.senado.gov.ar/parlamentario/sesiones/03-09-2008/14/downloadTac
13-08-2008,ORDINARIA,11,13,https://www.senado.gov.ar/parlamentario/sesiones/13-08-2008/13/downloadTac
06-08-2008,ORDINARIA,10,12,https://www.senado.gov.ar/parlamentario/sesiones/06-08-2008/12/downloadTac
16-07-2008,ORDINARIA,09,11,https://www.senado.gov.ar/parlamentario/sesiones/16-07-2008/11/downloadTac
25-06-2008,ORDINARIA,08,10,https://www.senado.gov.ar/parlamentario/sesiones/25-06-2008/10/downloadTac
28-05-2008,ORDINARIA,07,09,https://www.senado.gov.ar/parlamentario/sesiones/28-05-2008/09/downloadTac
21-05-2008,ORDINARIA,06,08,https://www.senado.gov.ar/parlamentario/sesiones/21-05-2008/08/downloadTac
14-05-2008,ORDINARIA,05,07,https://www.senado.gov.ar/parlamentario/sesiones/14-05-2008/07/downloadTac
30-04-2008,INFORMATIVA ESPECIAL,00,06,https://www.senado.gov.ar/parlamentario/sesiones/30-04-2008/06/downloadTac
16-04-2008,ORDINARIA,04,05,https://www.senado.gov.ar/parlamentario/sesiones/16-04-2008/05/downloadTac
09-04-2008,ORDINARIA,03,04,https://www.senado.gov.ar/parlamentario/sesiones/09-04-2008/04/downloadTac
26-03-2008,ORDINARIA,02,03,https://www.senado.gov.ar/parlamentario/sesiones/26-03-2008/03/downloadTac
12-03-2008,ORDINARIA,01,02,https://www.senado.gov.ar/parlamentario/sesiones/12-03-2008/02/downloadTac
01-03-2008,ASAMBLEA,00,00,https://www.senado.gov.ar/parlamentario/sesiones/01-03-2008/00/downloadTac
27-02-2008,PREPARATORIA,00,01,https://www.senado.gov.ar/parlamentario/sesiones/27-02-2008/01/downloadTac
27-02-2008,EXTRAORDINARIA,02,24,https://www.senado.gov.ar/parlamentario/sesiones/27-02-2008/24/downloadTac
22-02-2008,ASAMBLEA,00,00,https://www.senado.gov.ar/parlamentario/sesiones/22-02-2008/00/downloadTac
13-02-2008,EXTRAORDINARIA,01,23,https://www.senado.gov.ar/parlamentario/sesiones/13-02-2008/23/downloadTac
26-12-2007,ORDINARIA,18,22,https://www.senado.gov.ar/parlamentario/sesiones/26-12-2007/22/downloadTac
19-12-2007,ORDINARIA,17,21,https://www.senado.gov.ar/parlamentario/sesiones/19-12-2007/21/downloadTac
12-12-2007,ORDINARIA,16,20,https://www.senado.gov.ar/parlamentario/sesiones/12-12-2007/20/downloadTac
10-12-2007,ASAMBLEA,00,00,https://www.senado.gov.ar/parlamentario/sesiones/10-12-2007/00/downloadTac
05-12-2007,ORDINARIA,15,19,https://www.senado.gov.ar/parlamentario/sesiones/05-12-2007/19/downloadTac
28-11-2007,ESPECIAL,00,17,https://www.senado.gov.ar/parlamentario/sesiones/28-11-2007/17/downloadTac
28-11-2007,ORDINARIA,14,18,https://www.senado.gov.ar/parlamentario/sesiones/28-11-2007/18/downloadTac
28-11-2007,ORDINARIA,14,16,https://www.senado.gov.ar/parlamentario/sesiones/28-11-2007/16/downloadTac
21-11-2007,ORDINARIA,13,15,https://www.senado.gov.ar/parlamentario/sesiones/21-11-2007/15/downloadTac
21-11-2007,ASAMBLEA,00,00,https://www.senado.gov.ar/parlamentario/sesiones/21-11-2007/00/downloadTac
14-11-2007,ORDINARIA,13,14,https://www.senado.gov.ar/parlamentario/sesiones/14-11-2007/14/downloadTac
07-11-2007,ORDINARIA,12,13,https://www.senado.gov.ar/parlamentario/sesiones/07-11-2007/13/downloadTac
22-08-2007,ORDINARIA,11,12,https://www.senado.gov.ar/parlamentario/sesiones/22-08-2007/12/downloadTac
08-08-2007,ORDINARIA,10,11,https://www.senado.gov.ar/parlamentario/sesiones/08-08-2007/11/downloadTac
04-07-2007,ORDINARIA,09,10,https://www.senado.gov.ar/parlamentario/sesiones/04-07-2007/10/downloadTac
27-06-2007,ORDINARIA,08,09,https://www.senado.gov.ar/parlamentario/sesiones/27-06-2007/09/downloadTac
06-06-2007,ORDINARIA,07,08,https://www.senado.gov.ar/parlamentario/sesiones/06-06-2007/08/downloadTac
23-05-2007,ORDINARIA,06,07,https://www.senado.gov.ar/parlamentario/sesiones/23-05-2007/07/downloadTac
02-05-2007,ORDINARIA,05,06,https://www.senado.gov.ar/parlamentario/sesiones/02-05-2007/06/downloadTac
25-04-2007,ORDINARIA,04,05,https://www.senado.gov.ar/parlamentario/sesiones/25-04-2007/05/downloadTac
11-04-2007,ORDINARIA,03,04,https://www.senado.gov.ar/parlamentario/sesiones/11-04-2007/04/downloadTac
28-03-2007,ORDINARIA,02,03,https://www.senado.gov.ar/parlamentario/sesiones/28-03-2007/03/downloadTac
14-03-2007,ORDINARIA,01,02,https://www.senado.gov.ar/parlamentario/sesiones/14-03-2007/02/downloadTac
01-03-2007,ASAMBLEA,00,00,https://www.senado.gov.ar/parlamentario/sesiones/01-03-2007/00/downloadTac
28-02-2007,PREPARATORIA,00,01,https://www.senado.gov.ar/parlamentario/sesiones/28-02-2007/01/downloadTac
13-02-2007,EXTRAORDINARIA,01,33,https://www.senado.gov.ar/parlamentario/sesiones/13-02-2007/33/downloadTac
20-12-2006,ORDINARIA,29,32,https://www.senado.gov.ar/parlamentario/sesiones/20-12-2006/32/downloadTac
13-12-2006,ORDINARIA,28,31,https://www.senado.gov.ar/parlamentario/sesiones/13-12-2006/31/downloadTac
06-12-2006,ORDINARIA,27,30,https://www.senado.gov.ar/parlamentario/sesiones/06-12-2006/30/downloadTac
29-11-2006,ORDINARIA,26,29,https://www.senado.gov.ar/parlamentario/sesiones/29-11-2006/29/downloadTac
22-11-2006,ORDINARIA,25,28,https://www.senado.gov.ar/parlamentario/sesiones/22-11-2006/28/downloadTac
08-11-2006,ESPECIAL,00,27,https://www.senado.gov.ar/parlamentario/sesiones/08-11-2006/27/downloadTac
01-11-2006,ORDINARIA,24,26,https://www.senado.gov.ar/parlamentario/sesiones/01-11-2006/26/downloadTac
11-10-2006,ORDINARIA,23,25,https://www.senado.gov.ar/parlamentario/sesiones/11-10-2006/25/downloadTac
04-10-2006,ORDINARIA,22,24,https://www.senado.gov.ar/parlamentario/sesiones/04-10-2006/24/downloadTac
27-09-2006,ORDINARIA,21,23,https://www.senado.gov.ar/parlamentario/sesiones/27-09-2006/23/downloadTac
13-09-2006,ORDINARIA,20,22,https://www.senado.gov.ar/parlamentario/sesiones/13-09-2006/22/downloadTac
06-09-2006,ORDINARIA,19,21,https://www.senado.gov.ar/parlamentario/sesiones/06-09-2006/21/downloadTac
30-08-2006,ORDINARIA,18,20,https://www.senado.gov.ar/parlamentario/sesiones/30-08-2006/20/downloadTac
16-08-2006,ORDINARIA,17,19,https://www.senado.gov.ar/parlamentario/sesiones/16-08-2006/19/downloadTac
09-08-2006,ORDINARIA,16,18,https://www.senado.gov.ar/parlamentario/sesiones/09-08-2006/18/downloadTac
02-08-2006,ORDINARIA,15,17,https://www.senado.gov.ar/parlamentario/sesiones/02-08-2006/17/downloadTac
12-07-2006,ORDINARIA,14,16,https://www.senado.gov.ar/parlamentario/sesiones/12-07-2006/16/downloadTac
06-07-2006,ORDINARIA,13,15,https://www.senado.gov.ar/parlamentario/sesiones/06-07-2006/15/downloadTac
05-07-2006,ESPECIAL,00,14,https://www.senado.gov.ar/parlamentario/sesiones/05-07-2006/14/downloadTac
28-06-2006,ORDINARIA,12,13,https://www.senado.gov.ar/parlamentario/sesiones/28-06-2006/13/downloadTac
14-06-2006,ORDINARIA,11,12,https://www.senado.gov.ar/parlamentario/sesiones/14-06-2006/12/downloadTac
07-06-2006,ORDINARIA,10,11,https://www.senado.gov.ar/parlamentario/sesiones/07-06-2006/11/downloadTac
31-05-2006,ORDINARIA,09,10,https://www.senado.gov.ar/parlamentario/sesiones/31-05-2006/10/downloadTac
17-05-2006,ORDINARIA,08,09,https://www.senado.gov.ar/parlamentario/sesiones/17-05-2006/09/downloadTac
10-05-2006,ORDINARIA,07,08,https://www.senado.gov.ar/parlamentario/sesiones/10-05-2006/08/downloadTac
26-04-2006,ORDINARIA,06,07,https://www.senado.gov.ar/parlamentario/sesiones/26-04-2006/07/downloadTac
19-04-2006,ORDINARIA,05,06,https://www.senado.gov.ar/parlamentario/sesiones/19-04-2006/06/downloadTac
05-04-2006,ORDINARIA,04,05,https://www.senado.gov.ar/parlamentario/sesiones/05-04-2006/05/downloadTac
22-03-2006,ASAMBLEA,00,00,https://www.senado.gov.ar/parlamentario/sesiones/22-03-2006/00/downloadTac
22-03-2006,ORDINARIA,03,04,https://www.senado.gov.ar/parlamentario/sesiones/22-03-2006/04/downloadTac
